涨停日期,股票代码,买入价,卖出价,盈亏,买入日期开盘涨跌幅,买入日期收盘涨跌幅,卖出日期开盘涨跌幅,卖出日期收盘涨跌幅,盈亏比例,总数,排名,涨跌幅区间,凯莉公式仓位,胜率,仓位
2025-05-29,300796,11.18,10.96,-0.2199999999999988,-2.867072111207646,-2.6933101650738536,-2.767857142857132,-2.142857142857129,-1.9677996422182369,30,25,"[-3, -2)",-inf,0.0,0.0
2025-05-29,300872,19.46,18.74,-0.7200000000000024,4.511278195488721,4.726100966702465,5.384615384615389,-3.897435897435905,-3.699897225077094,30,13,"[4, 5)",-inf,0.0,0.0
2025-05-29,300872,19.46,18.74,-0.7200000000000024,4.511278195488721,4.726100966702465,5.384615384615389,-3.897435897435905,-3.699897225077094,30,13,"[4, 5)",-inf,0.0,0.0
2025-05-29,301005,35.95,37.65,1.6999999999999955,-1.6684901531728649,-2.84463894967177,4.054054054054047,5.996621621621609,4.7287899860917815,30,24,"[-2, -1)",,1.0,0.0
2025-05-29,301005,36.0,37.7,1.7000000000000028,-1.6662114176454506,-2.840753892379129,4.048355355636766,5.9881922968794,4.72222222222223,30,23,"[-2, -1)",,1.0,0.0
2025-05-29,301024,45.56,51.8,6.239999999999995,19.98946536739532,19.98946536739532,12.84021071115012,13.69622475856013,13.69622475856013,30,1,"[19, 20)",0.24706932531837222,0.7,0.24706932531837222
2025-05-29,301024,45.56,51.8,6.239999999999995,19.98946536739532,19.98946536739532,12.84021071115012,13.69622475856013,13.69622475856013,30,1,"[19, 20)",0.24706932531837222,0.7,0.24706932531837222
2025-05-29,301082,25.1,22.1,-3.0,-7.34588409007013,-16.86969361387966,0.0444049733570229,-1.8650088809946632,-11.95219123505976,30,30,"[-8, -7)",-inf,0.0,0.0
2025-05-29,301082,25.2,22.2,-3.0,-7.318867230599492,-16.807649871276205,0.0442086648983112,-1.8567639257294504,-11.904761904761903,30,29,"[-8, -7)",-inf,0.0,0.0
2025-05-29,301095,56.55,58.29,1.740000000000002,-0.3348607684173508,-3.242862178357426,0.0,6.174863387978143,3.0769230769230806,30,21,"[-1, 0)",,1.0,0.0
2025-05-29,301095,56.55,58.29,1.740000000000002,-0.3348607684173508,-3.242862178357426,0.0,6.174863387978143,3.0769230769230806,30,21,"[-1, 0)",,1.0,0.0
2025-06-03,300016,8.8,7.93,-0.870000000000001,5.263157894736858,-3.110047846889949,-1.3580246913580178,-2.098765432098765,-9.886363636363647,14,3,"[5, 6)",0.14502762886392706,0.42857142857142855,0.14502762886392706
2025-06-03,300016,8.8,7.93,-0.870000000000001,5.263157894736858,-3.110047846889949,-1.3580246913580178,-2.098765432098765,-9.886363636363647,14,3,"[5, 6)",0.14502762886392706,0.42857142857142855,0.14502762886392706
2025-06-03,300204,32.2,30.5,-1.7000000000000028,1.2578616352201324,-3.1761006289308225,-0.9418642416368924,-0.9418642416368924,-5.279503105590071,14,9,"[1, 2)",0.43135006149709015,0.6,0.43135006149709015
2025-06-03,300204,32.2,30.5,-1.7000000000000028,1.2578616352201324,-3.1761006289308225,-0.9418642416368924,-0.9418642416368924,-5.279503105590071,14,9,"[1, 2)",0.43135006149709015,0.6,0.43135006149709015
2025-06-03,300238,17.63,16.54,-1.09,-4.080522306855277,-8.868335146898797,0.0,-1.2537313432835873,-6.182643221781055,14,13,"[-5, -4)",-4.985069438091193,0.3333333333333333,0.0
2025-06-03,300238,17.63,16.54,-1.09,-4.080522306855277,-8.868335146898797,0.0,-1.2537313432835873,-6.182643221781055,14,13,"[-5, -4)",-4.985069438091193,0.3333333333333333,0.0
2025-06-03,300651,23.0,29.38,6.379999999999999,12.745098039215694,20.00000000000001,4.493464052287573,20.01633986928104,27.73913043478261,14,1,"[12, 13)",-0.20662294728084452,0.2857142857142857,0.0
2025-06-03,300651,23.0,29.38,6.379999999999999,12.745098039215694,20.00000000000001,4.493464052287573,20.01633986928104,27.73913043478261,14,1,"[12, 13)",-0.20662294728084452,0.2857142857142857,0.0
2025-06-03,300703,25.0,23.83,-1.1700000000000017,2.333196889070816,0.1227998362668896,-2.1259198691741603,-2.5756336876533217,-4.680000000000007,14,5,"[2, 3)",0.021408894459833017,0.3,0.021408894459833017
2025-06-03,300703,25.0,23.83,-1.1700000000000017,2.333196889070816,0.1227998362668896,-2.1259198691741603,-2.5756336876533217,-4.680000000000007,14,5,"[2, 3)",0.021408894459833017,0.3,0.021408894459833017
2025-06-03,300865,28.0,30.31,2.3099999999999987,0.937274693583279,4.9747656813266135,-5.357142857142865,4.086538461538454,8.249999999999995,14,11,"[0, 1)",0.024580153353214063,0.5384615384615384,0.024580153353214063
2025-06-03,300865,28.0,30.31,2.3099999999999987,0.937274693583279,4.9747656813266135,-5.357142857142865,4.086538461538454,8.249999999999995,14,11,"[0, 1)",0.024580153353214063,0.5384615384615384,0.024580153353214063
2025-06-03,300945,25.42,24.91,-0.5100000000000016,1.8429487179487212,17.107371794871792,-4.002736914129325,-14.779336298323642,-2.0062942564909583,14,7,"[1, 2)",0.5503670763723387,0.6842105263157895,0.5503670763723387
2025-06-03,300945,25.56,25.05,-0.509999999999998,1.8326693227091524,17.011952191235057,-3.9836567926455615,-14.708886618998978,-1.9953051643192408,14,8,"[1, 2)",0.39525520480357657,0.6,0.39525520480357657
2025-06-04,300003,13.55,12.75,-0.8000000000000007,-3.075822603719597,-6.366237482117314,-1.527883880825052,-2.597402597402596,-5.90405904059041,10,10,"[-4, -3)",-0.049512535241057476,0.5,0.0
2025-06-04,300003,13.68,12.88,-0.7999999999999989,-3.047484053862507,-6.307583274273557,-1.5128593040847282,-2.571860816944023,-5.847953216374261,10,9,"[-4, -3)",0.3928028358809066,0.5555555555555556,0.3928028358809066
2025-06-04,300340,12.05,13.1,1.049999999999999,2.553191489361708,5.02127659574468,-2.836304700162072,6.158833063209075,8.713692946058082,10,1,"[2, 3)",0.4624995506033597,0.5882352941176471,0.4624995506033597
2025-06-04,300340,12.05,13.1,1.049999999999999,2.553191489361708,5.02127659574468,-2.836304700162072,6.158833063209075,8.713692946058082,10,1,"[2, 3)",0.4624995506033597,0.5882352941176471,0.4624995506033597
2025-06-04,300368,8.83,11.08,2.25,2.3174971031286127,20.046349942062555,-1.1583011583011509,6.949806949806956,25.481313703284258,10,3,"[2, 3)",0.4176297080175916,0.64,0.4176297080175916
2025-06-04,300368,8.83,11.08,2.25,2.3174971031286127,20.046349942062555,-1.1583011583011509,6.949806949806956,25.481313703284258,10,3,"[2, 3)",0.4176297080175916,0.64,0.4176297080175916
2025-06-04,300741,20.56,18.7,-1.8599999999999997,0.0,-6.517509727626458,-0.4682622268470336,-2.7055150884495296,-9.046692607003887,10,6,"[0, 1)",-0.23870752456509348,0.36363636363636365,0.0
2025-06-04,300741,20.56,18.7,-1.8599999999999997,0.0,-6.517509727626458,-0.4682622268470336,-2.7055150884495296,-9.046692607003887,10,6,"[0, 1)",-0.23870752456509348,0.36363636363636365,0.0
2025-06-04,300949,46.68,40.82,-5.859999999999999,0.0,-8.119108826049699,-1.0491956166938745,-4.826299836791794,-12.553556126820908,10,6,"[0, 1)",-0.23870752456509348,0.36363636363636365,0.0
2025-06-04,300949,46.68,40.82,-5.859999999999999,0.0,-8.119108826049699,-1.0491956166938745,-4.826299836791794,-12.553556126820908,10,6,"[0, 1)",-0.23870752456509348,0.36363636363636365,0.0
2025-06-05,300082,9.0,8.74,-0.2599999999999998,-5.561385099685198,-9.863588667366209,-3.2596041909196667,1.7462165308498294,-2.8888888888888866,8,7,"[-6, -5)",-inf,0.0,0.0
2025-06-05,300082,9.0,8.74,-0.2599999999999998,-5.561385099685198,-9.863588667366209,-3.2596041909196667,1.7462165308498294,-2.8888888888888866,8,7,"[-6, -5)",-inf,0.0,0.0
2025-06-05,300513,9.9,9.6,-0.3000000000000007,5.319148936170213,4.148936170212753,-4.698672114402442,-1.940755873340138,-3.0303030303030374,8,1,"[5, 6)",0.41643979893966615,0.625,0.41643979893966615
2025-06-05,300513,9.9,9.6,-0.3000000000000007,5.319148936170213,4.148936170212753,-4.698672114402442,-1.940755873340138,-3.0303030303030374,8,1,"[5, 6)",0.41643979893966615,0.625,0.41643979893966615
2025-06-05,301197,19.28,18.2,-1.0800000000000018,-1.2800819252432154,-8.806963645673335,-0.5053340819764169,2.1897810218978133,-5.601659751037354,8,6,"[-2, -1)",-1.0770894745002497,0.2,0.0
2025-06-05,301197,19.38,18.3,-1.0799999999999983,-1.273560876209883,-8.762098828323989,-0.5025125628140695,2.1775544388609744,-5.572755417956648,8,5,"[-2, -1)",0.08001260085978062,0.26666666666666666,0.08001260085978062
2025-06-05,301306,47.24,48.24,1.0,5.164737310774711,11.064113980409614,-5.8328322309080045,-3.307276007215872,2.1168501270110074,8,3,"[5, 6)",0.14502762886392706,0.42857142857142855,0.14502762886392706
2025-06-05,301306,47.24,48.24,1.0,5.164737310774711,11.064113980409614,-5.8328322309080045,-3.307276007215872,2.1168501270110074,8,3,"[5, 6)",0.14502762886392706,0.42857142857142855,0.14502762886392706
2025-06-06,300584,36.0,42.27,6.270000000000003,5.201636469900647,19.98831092928113,4.091573307355089,2.9469069654164657,17.416666666666675,6,1,"[5, 6)",0.41643979893966615,0.625,0.41643979893966615
2025-06-06,300584,36.0,42.27,6.270000000000003,4.895104895104894,19.638694638694645,4.091573307355089,2.9469069654164657,17.416666666666675,6,2,"[4, 5)",0.03882185917946962,0.38461538461538464,0.03882185917946962
2025-06-06,300765,63.0,60.14,-2.8599999999999994,0.0,-3.46031746031746,-0.4110489970404472,-1.1180532719500158,-4.539682539682539,6,4,"[0, 1)",-0.2553042692687791,0.3333333333333333,0.0
2025-06-06,300765,63.0,60.14,-2.8599999999999994,0.0,-3.46031746031746,-0.4110489970404472,-1.1180532719500158,-4.539682539682539,6,4,"[0, 1)",-0.2553042692687791,0.3333333333333333,0.0
2025-06-06,300921,22.85,25.26,2.41,0.0,4.0262582056892695,-3.239377366428269,6.268405553218351,10.547045951859957,6,4,"[0, 1)",-0.2553042692687791,0.3333333333333333,0.0
2025-06-06,300921,31.99,35.36,3.370000000000001,0.0,4.032510159424829,-3.2451923076923026,6.249999999999995,10.534542044388877,6,4,"[0, 1)",-0.2553042692687791,0.3333333333333333,0.0
2025-06-09,300149,12.58,11.58,-1.0,7.982832618025748,1.9742489270386303,3.1144781144781075,-2.5252525252525317,-7.94912559618442,18,5,"[7, 8)",0.3146882643503698,0.5454545454545454,0.3146882643503698
2025-06-09,300149,12.58,11.58,-1.0,7.982832618025748,1.9742489270386303,3.1144781144781075,-2.5252525252525317,-7.94912559618442,18,5,"[7, 8)",0.3146882643503698,0.5454545454545454,0.3146882643503698
2025-06-09,300204,32.33,31.26,-1.0699999999999967,-7.469948483113908,-8.700629650829992,0.0,-2.00626959247648,-3.3096195484070425,18,17,"[-8, -7)",-inf,0.0,0.0
2025-06-09,300204,32.33,31.26,-1.0699999999999967,-7.469948483113908,-8.700629650829992,0.0,-2.00626959247648,-3.3096195484070425,18,17,"[-8, -7)",-inf,0.0,0.0
2025-06-09,300255,50.99,50.55,-0.4400000000000048,-2.111729698598582,-3.148397005183337,2.279484638255696,0.1982160555004842,-0.8629142969209743,18,15,"[-3, -2)",-inf,0.0,0.0
2025-06-09,300255,50.99,50.55,-0.4400000000000048,-2.111729698598582,-3.148397005183337,2.279484638255696,0.1982160555004842,-0.8629142969209743,18,15,"[-3, -2)",-inf,0.0,0.0
2025-06-09,300340,15.52,18.5,2.9800000000000004,-1.2722646310432637,19.974554707379127,-3.181336161187688,-1.908801696712616,19.201030927835056,18,11,"[-2, -1)",0.4019388404589482,0.7142857142857143,0.4019388404589482
2025-06-09,300340,15.52,18.5,2.9800000000000004,-1.2722646310432637,19.974554707379127,-3.181336161187688,-1.908801696712616,19.201030927835056,18,11,"[-2, -1)",0.4019388404589482,0.7142857142857143,0.4019388404589482
2025-06-09,300798,9.82,10.18,0.3599999999999994,11.590909090909085,15.340909090909086,-8.177339901477833,0.2955665024630479,3.665987780040728,18,3,"[11, 12)",-1.2521064121459953,0.25,0.0
2025-06-09,300798,9.83,10.19,0.3599999999999994,11.577752553916,15.323496027241765,-8.169291338582678,0.2952755905511748,3.662258392675478,18,4,"[11, 12)",-1.443393605197918,0.5,0.0
2025-06-09,300804,55.55,60.45,4.900000000000006,-2.0282186948853718,-10.31746031746032,7.846607669616523,18.879056047197643,8.820882088208831,18,13,"[-3, -2)",-0.1977101904650011,0.3333333333333333,0.0
2025-06-09,300804,55.55,60.45,4.900000000000006,-2.0282186948853718,-10.31746031746032,7.846607669616523,18.879056047197643,8.820882088208831,18,13,"[-3, -2)",-0.1977101904650011,0.3333333333333333,0.0
2025-06-09,300995,43.06,43.0,-0.0600000000000022,1.844843897824033,-3.807947019867549,-0.3688222276862517,5.72903860339316,-0.1393404551788255,18,9,"[1, 2)",0.43135006149709015,0.6,0.43135006149709015
2025-06-09,300995,43.06,43.0,-0.0600000000000022,1.844843897824033,-3.807947019867549,-0.3688222276862517,5.72903860339316,-0.1393404551788255,18,9,"[1, 2)",0.43135006149709015,0.6,0.43135006149709015
2025-06-09,301137,40.0,39.44,-0.5600000000000023,3.0662200463797933,8.70909559391908,-2.9390850912538395,-6.518132258829107,-1.4000000000000057,18,7,"[3, 4)",-0.015844588359372802,0.42857142857142855,0.0
2025-06-09,301137,40.09,39.53,-0.5600000000000023,3.0591259640102955,8.688946015424172,-2.9328287606433348,-6.5042573320719015,-1.3968570715889304,18,8,"[3, 4)",-0.12430779606339709,0.42857142857142855,0.0
2025-06-09,301287,54.55,50.65,-3.899999999999999,12.242798353909455,13.168724279835386,1.6363636363636338,-7.909090909090912,-7.149404216315306,18,1,"[12, 13)",-0.20662294728084452,0.2857142857142857,0.0
2025-06-09,301287,54.55,50.65,-3.899999999999999,12.242798353909455,13.168724279835386,1.6363636363636338,-7.909090909090912,-7.149404216315306,18,1,"[12, 13)",-0.20662294728084452,0.2857142857142857,0.0
2025-06-10,300299,8.34,8.21,-0.129999999999999,4.380475594493112,9.887359198998736,-3.0751708428245967,-6.49202733485192,-1.5587529976019066,10,5,"[4, 5)",0.0013442440594768068,0.35294117647058826,0.0013442440594768068
2025-06-10,300299,8.34,8.21,-0.129999999999999,4.380475594493112,9.887359198998736,-3.0751708428245967,-6.49202733485192,-1.5587529976019066,10,5,"[4, 5)",0.0013442440594768068,0.35294117647058826,0.0013442440594768068
2025-06-10,300485,13.42,12.69,-0.7300000000000004,5.00782472613459,2.8951486697965647,-5.095057034220531,-3.498098859315596,-5.439642324888229,10,3,"[5, 6)",0.14502762886392706,0.42857142857142855,0.14502762886392706
2025-06-10,300485,13.42,12.69,-0.7300000000000004,5.00782472613459,2.8951486697965647,-5.095057034220531,-3.498098859315596,-5.439642324888229,10,3,"[5, 6)",0.14502762886392706,0.42857142857142855,0.14502762886392706
2025-06-10,300619,25.52,26.02,0.5,2.903225806451608,-3.387096774193548,-2.921535893155256,8.59766277128547,1.9592476489028212,10,7,"[2, 3)",0.27883006269371324,0.5,0.27883006269371324
2025-06-10,300619,25.52,26.02,0.5,2.903225806451608,-3.387096774193548,-2.921535893155256,8.59766277128547,1.9592476489028212,10,7,"[2, 3)",0.27883006269371324,0.5,0.27883006269371324
2025-06-10,300886,37.2,41.26,4.059999999999995,5.382436260623246,-2.63456090651558,-1.3092813500145353,20.046552225778296,10.913978494623642,10,1,"[5, 6)",0.41643979893966615,0.625,0.41643979893966615
2025-06-10,300886,37.3,41.36,4.060000000000002,5.367231638418075,-2.627118644067796,-1.3054830287206145,19.98839570641137,10.884718498659526,10,2,"[5, 6)",0.20008321445531835,0.5555555555555556,0.20008321445531835
2025-06-10,301141,54.41,68.03,13.620000000000005,-0.9286234522942556,20.02913328477786,1.4866504854368991,3.200849514563106,25.03216320529316,10,10,"[-1, 0)",0.44569779942072996,0.6,0.44569779942072996
2025-06-10,301141,54.51,68.13,13.619999999999996,-0.9269356597600964,19.992729916394023,1.4843986670705906,3.1960012117540133,24.986241056686843,10,9,"[-1, 0)",0.39622809732025965,0.6,0.39622809732025965
2025-06-11,300237,2.28,2.34,0.06,9.615384615384604,20.192307692307686,-0.3999999999999915,-6.400000000000006,2.631578947368424,6,1,"[9, 10)",-0.8325500828670929,0.3333333333333333,0.0
2025-06-11,300237,2.28,2.34,0.06,9.615384615384604,20.192307692307686,-0.3999999999999915,-6.400000000000006,2.631578947368424,6,1,"[9, 10)",-0.8325500828670929,0.3333333333333333,0.0
2025-06-11,300745,21.03,19.55,-1.4800000000000004,2.7859237536656907,4.545454545454544,-5.469845722300148,-8.602150537634408,-7.037565382786497,6,5,"[2, 3)",0.021408894459833017,0.3,0.021408894459833017
2025-06-11,300745,21.03,19.55,-1.4800000000000004,2.7859237536656907,4.545454545454544,-5.469845722300148,-8.602150537634408,-7.037565382786497,6,5,"[2, 3)",0.021408894459833017,0.3,0.021408894459833017
2025-06-11,301110,62.76,63.81,1.0500000000000045,3.9933719966859926,20.0,-5.164319248826284,-11.888980944490472,1.673040152963678,6,3,"[3, 4)",-0.18413188360972055,0.4,0.0
2025-06-11,301110,62.76,63.81,1.0500000000000045,3.9933719966859926,20.0,-5.164319248826284,-11.888980944490472,1.673040152963678,6,3,"[3, 4)",-0.18413188360972055,0.4,0.0
2025-06-12,300333,17.07,16.0,-1.0700000000000005,3.517283201940582,-7.701637355973305,2.102496714848873,5.124835742444148,-6.268306971294671,18,3,"[3, 4)",-0.18413188360972055,0.4,0.0
2025-06-12,300333,17.07,16.0,-1.0700000000000005,3.517283201940582,-7.701637355973305,2.102496714848873,5.124835742444148,-6.268306971294671,18,3,"[3, 4)",-0.18413188360972055,0.4,0.0
2025-06-12,300460,10.45,10.2,-0.25,-3.863845446182152,-7.635694572217113,-0.6972111553784712,1.5936254980079698,-2.392344497607656,18,11,"[-4, -3)",0.14465754449625964,0.375,0.14465754449625964
2025-06-12,300460,10.45,10.2,-0.25,-3.863845446182152,-7.635694572217113,-0.6972111553784712,1.5936254980079698,-2.392344497607656,18,11,"[-4, -3)",0.14465754449625964,0.375,0.14465754449625964
2025-06-12,300521,23.64,24.92,1.2800000000000011,-7.07547169811321,-10.809748427672956,0.0,9.82811811370648,5.414551607445013,18,13,"[-8, -7)",,1.0,0.0
2025-06-12,300521,23.64,24.92,1.2800000000000011,-7.07547169811321,-10.809748427672956,0.0,9.82811811370648,5.414551607445013,18,13,"[-8, -7)",,1.0,0.0
2025-06-12,300640,8.59,7.8,-0.79,1.0588235294117632,-10.823529411764705,-3.562005277044861,2.902374670184693,-9.19674039580908,18,7,"[1, 2)",0.5503670763723387,0.6842105263157895,0.5503670763723387
2025-06-12,300640,8.61,7.82,-0.7899999999999991,1.0563380281690125,-10.798122065727698,-3.552631578947363,2.894736842105272,-9.175377468060386,18,8,"[1, 2)",0.39525520480357657,0.6,0.39525520480357657
2025-06-12,300886,38.05,37.33,-0.7199999999999989,-7.779932137663599,-9.161415414444988,-4.215581643543219,-0.4002134471718212,-1.892247043363992,18,18,"[-8, -7)",-inf,0.0,0.0
2025-06-12,300886,38.15,37.43,-0.7199999999999989,-7.7611218568665405,-9.139264990328822,-4.204364023416707,-0.3991484832357599,-1.8872870249017009,18,17,"[-8, -7)",-inf,0.0,0.0
2025-06-12,300949,49.0,46.76,-2.240000000000002,-7.196969696969692,-11.439393939393938,-5.859709153122316,0.0,-4.571428571428576,18,15,"[-8, -7)",0.16627865961199265,0.3333333333333333,0.16627865961199265
2025-06-12,300949,49.0,46.76,-2.240000000000002,-7.196969696969692,-11.439393939393938,-5.859709153122316,0.0,-4.571428571428576,18,15,"[-8, -7)",0.16627865961199265,0.3333333333333333,0.16627865961199265
2025-06-12,300987,21.89,21.73,-0.1600000000000001,6.676413255360629,6.042884990253421,-5.422794117647074,-0.1378676470588287,-0.7309273640931938,18,1,"[6, 7)",0.16967613986589533,0.391304347826087,0.16967613986589533
2025-06-12,300987,22.01,21.85,-0.1600000000000001,6.637596899224811,6.007751937984488,-5.393053016453381,-0.1371115173674478,-0.726942298955021,18,2,"[6, 7)",0.2971761987216696,0.6,0.2971761987216696
2025-06-12,301622,98.87,89.66,-9.210000000000008,1.592683929305396,-4.706124126592683,-3.9357343109769154,-3.3211127884408005,-9.315262465864274,18,5,"[1, 2)",-0.30493754827511454,0.4,0.0
2025-06-12,301622,98.87,89.66,-9.210000000000008,1.592683929305396,-4.706124126592683,-3.9357343109769154,-3.3211127884408005,-9.315262465864274,18,5,"[1, 2)",-0.30493754827511454,0.4,0.0
2025-06-12,301662,93.05,97.9,4.8500000000000085,0.0,5.738850080601831,-3.435308466307547,-0.4980180912694327,5.212251477700171,18,9,"[0, 1)",0.21273170625074034,0.42857142857142855,0.21273170625074034
2025-06-12,301662,93.05,97.9,4.8500000000000085,0.0,5.738850080601831,-3.435308466307547,-0.4980180912694327,5.212251477700171,18,9,"[0, 1)",0.21273170625074034,0.42857142857142855,0.21273170625074034
2025-06-13,300157,5.3,5.92,0.6200000000000001,12.28813559322034,7.415254237288147,-1.77514792899408,16.76528599605522,11.698113207547172,20,3,"[12, 13)",-0.09426581540387657,0.4,0.0
2025-06-13,300157,5.3,5.92,0.6200000000000001,12.28813559322034,7.415254237288147,-1.77514792899408,16.76528599605522,11.698113207547172,20,3,"[12, 13)",-0.09426581540387657,0.4,0.0
2025-06-13,300164,5.43,7.04,1.6100000000000003,7.31225296442688,19.96047430830041,-6.095551894563428,15.980230642504116,29.650092081031318,20,5,"[7, 8)",0.3146882643503698,0.5454545454545454,0.3146882643503698
2025-06-13,300164,5.43,7.04,1.6100000000000003,7.31225296442688,19.96047430830041,-6.095551894563428,15.980230642504116,29.650092081031318,20,5,"[7, 8)",0.3146882643503698,0.5454545454545454,0.3146882643503698
2025-06-13,300581,16.4,17.66,1.2600000000000016,3.6662452591656014,7.332490518331227,0.0588928150765489,4.004711425206123,7.682926829268302,20,7,"[3, 4)",-0.015844588359372802,0.42857142857142855,0.0
2025-06-13,300581,16.4,17.66,1.2600000000000016,3.6662452591656014,7.332490518331227,0.0588928150765489,4.004711425206123,7.682926829268302,20,7,"[3, 4)",-0.015844588359372802,0.42857142857142855,0.0
2025-06-13,300645,18.5,19.09,0.5899999999999999,0.2166847237269726,11.80931744312026,-5.038759689922476,-7.509689922480624,3.1891891891891886,20,11,"[0, 1)",0.024580153353214063,0.5384615384615384,0.024580153353214063
2025-06-13,300645,18.5,19.09,0.5899999999999999,0.2166847237269726,11.80931744312026,-5.038759689922476,-7.509689922480624,3.1891891891891886,20,11,"[0, 1)",0.024580153353214063,0.5384615384615384,0.024580153353214063
2025-06-13,300689,57.28,46.56,-10.72,-0.0174550532379089,-9.89701518589632,-2.169701666020917,-9.802402169701658,-18.71508379888268,20,13,"[-1, 0)",-0.8863693655064685,0.4,0.0
2025-06-13,300689,57.28,46.56,-10.72,-0.0174550532379089,-9.89701518589632,-2.169701666020917,-9.802402169701658,-18.71508379888268,20,13,"[-1, 0)",-0.8863693655064685,0.4,0.0
2025-06-13,300875,36.42,43.94,7.519999999999996,15.87655106586065,20.012726694241167,3.9236479321315056,16.489925768822904,20.64799560680943,20,1,"[15, 16)",-0.11202424246055542,0.3,0.0
2025-06-13,300875,36.42,43.94,7.519999999999996,15.87655106586065,20.012726694241167,3.9236479321315056,16.489925768822904,20.64799560680943,20,1,"[15, 16)",-0.11202424246055542,0.3,0.0
2025-06-13,300962,17.45,18.51,1.0600000000000025,-5.111473626971186,2.3926046764545825,-5.576208178438647,-1.6994158258098606,6.074498567335257,20,20,"[-6, -5)",,1.0,0.0
2025-06-13,300962,17.6,18.66,1.0599999999999987,-5.0701186623516605,2.3732470334412152,-5.532139093782933,-1.6859852476290849,6.022727272727265,20,19,"[-6, -5)",,1.0,0.0
2025-06-13,301118,26.0,27.06,1.0599999999999987,-1.2158054711246211,4.597264437689972,-4.286233200145294,-1.7072284780239824,4.076923076923071,20,15,"[-2, -1)",-0.265704859911445,0.5,0.0
2025-06-13,301118,26.0,27.06,1.0599999999999987,-1.2158054711246211,4.597264437689972,-4.286233200145294,-1.7072284780239824,4.076923076923071,20,15,"[-2, -1)",-0.265704859911445,0.5,0.0
2025-06-13,301158,19.89,20.61,0.7199999999999989,-2.21238938053097,0.1474926253687371,-6.234658811978397,1.1782032400589024,3.6199095022624377,20,17,"[-3, -2)",,1.0,0.0
2025-06-13,301158,19.89,20.61,0.7199999999999989,-2.21238938053097,0.1474926253687371,-6.234658811978397,1.1782032400589024,3.6199095022624377,20,17,"[-3, -2)",,1.0,0.0
2025-06-13,301357,44.01,45.86,1.8500000000000012,1.7337031900138695,4.022191400832182,-2.1333333333333355,1.9111111111111097,4.203590093160649,20,9,"[1, 2)",0.43135006149709015,0.6,0.43135006149709015
2025-06-13,301357,44.01,45.86,1.8500000000000012,1.7337031900138695,4.022191400832182,-2.1333333333333355,1.9111111111111097,4.203590093160649,20,9,"[1, 2)",0.43135006149709015,0.6,0.43135006149709015
2025-06-16,300251,22.98,20.4,-2.580000000000002,3.9819004524886834,-4.072398190045258,-1.6037735849056596,-3.773584905660381,-11.227154046997397,12,3,"[3, 4)",-0.18413188360972055,0.4,0.0
2025-06-16,300251,22.98,20.4,-2.580000000000002,3.9819004524886834,-4.072398190045258,-1.6037735849056596,-3.773584905660381,-11.227154046997397,12,3,"[3, 4)",-0.18413188360972055,0.4,0.0
2025-06-16,300468,36.16,38.8,2.640000000000001,-1.4176663031624948,5.288985823336962,0.0517866390471339,0.4660797514241318,7.300884955752214,12,11,"[-2, -1)",0.4019388404589482,0.7142857142857143,0.4019388404589482
2025-06-16,300468,36.16,38.8,2.640000000000001,-1.4176663031624948,5.288985823336962,0.0517866390471339,0.4660797514241318,7.300884955752214,12,11,"[-2, -1)",0.4019388404589482,0.7142857142857143,0.4019388404589482
2025-06-16,300682,20.48,19.7,-0.7800000000000011,0.0488519785051371,1.856375183194932,-1.6306954436450831,-5.515587529976029,-3.808593750000005,12,9,"[0, 1)",0.21273170625074034,0.42857142857142855,0.21273170625074034
2025-06-16,300682,20.48,19.7,-0.7800000000000011,0.0488519785051371,1.856375183194932,-1.6306954436450831,-5.515587529976029,-3.808593750000005,12,9,"[0, 1)",0.21273170625074034,0.42857142857142855,0.21273170625074034
2025-06-16,300772,12.86,12.59,-0.2699999999999996,1.5797788309636591,-0.8688783570300113,-0.7968127490039953,0.3187250996015868,-2.099533437013993,12,7,"[1, 2)",0.5503670763723387,0.6842105263157895,0.5503670763723387
2025-06-16,300772,12.92,12.65,-0.2699999999999996,1.5723270440251518,-0.864779874213846,-0.7930214115781098,0.3172085646312523,-2.0897832817337427,12,8,"[1, 2)",0.39525520480357657,0.6,0.39525520480357657
2025-06-16,300872,23.51,22.44,-1.0700000000000005,3.6596119929453343,1.9400352733686128,-2.7681660899654004,-2.9411764705882337,-4.55125478519779,12,5,"[3, 4)",-0.18624558163906874,0.44,0.0
2025-06-16,300872,23.51,22.44,-1.0700000000000005,3.6596119929453343,1.9400352733686128,-2.7681660899654004,-2.9411764705882337,-4.55125478519779,12,5,"[3, 4)",-0.18624558163906874,0.44,0.0
2025-06-16,301197,24.43,20.73,-3.6999999999999993,10.593028519692169,1.629696695337254,-4.6770601336302935,-7.661469933184851,-15.14531313958248,12,1,"[10, 11)",-0.16436124474502906,0.35714285714285715,0.0
2025-06-16,301197,24.53,20.83,-3.700000000000003,10.545290671473635,1.6223524109959415,-4.6563192904656345,-7.62749445676276,-15.083571137382808,12,2,"[10, 11)",0.020276760077208578,0.4444444444444444,0.020276760077208578
2025-06-17,300016,9.8,8.49,-1.3100000000000005,-6.04026845637583,-11.505273250239686,-2.925243770314188,-8.01733477789816,-13.367346938775515,8,7,"[-7, -6)",-5.971821243943288,0.2,0.0
